país,data início,data fim,dias,semana,total mortes reportadas,total mortes reportadas por covid,populacao,mortes_covid_100000hab,total mortes reportadas 100000hab
Colombia,2019-09-30,2019-10-06,7,40,4628,0,51265841,0,"9,027453583"
Colombia,2019-10-07,2019-10-13,7,41,4577,0,51265841,0,"8,927972136"
Colombia,2019-10-14,2019-10-20,7,42,4617,0,51265841,0,"9,0059968"
Colombia,2019-10-21,2019-10-27,7,43,4633,0,51265841,0,"9,037206666"
Colombia,2019-10-28,2019-11-03,7,44,4778,0,51265841,0,"9,320046071"
Colombia,2019-11-04,2019-11-10,7,45,4746,0,51265841,0,"9,25762634"
Colombia,2019-11-11,2019-11-17,7,46,4697,0,51265841,0,"9,162046127"
Colombia,2019-11-18,2019-11-24,7,47,4790,0,51265841,0,"9,34345347"
Colombia,2019-11-25,2019-12-01,7,48,4755,0,51265841,0,"9,27518189"
Colombia,2019-12-02,2019-12-08,7,49,4803,0,51265841,0,"9,368811486"
Colombia,2019-12-09,2019-12-15,7,50,4818,0,51265841,0,"9,398070735"
Colombia,2019-12-16,2019-12-22,7,51,4862,0,51265841,0,"9,483897865"
Colombia,2019-12-23,2019-12-29,7,52,5041,0,51265841,0,"9,833058235"
Colombia,2019-12-30,2020-01-05,7,1,5076,0,51265841,0,"9,901329815"
Colombia,2020-01-06,2020-01-12,7,2,5007,0,51265841,0,"9,766737271"
Colombia,2020-01-13,2020-01-19,7,3,4897,0,51265841,0,"9,552169446"
Colombia,2020-01-20,2020-01-26,7,4,4760,0,51265841,0,"9,284934973"
Colombia,2020-01-27,2020-02-02,7,5,4631,0,51265841,0,"9,033305432"
Colombia,2020-02-03,2020-02-09,7,6,4742,0,51265841,0,"9,249823874"
Colombia,2020-02-10,2020-02-16,7,7,4699,0,51265841,0,"9,165947361"
Colombia,2020-02-17,2020-02-23,7,8,4693,0,51265841,0,"9,154243661"
Colombia,2020-02-24,2020-03-01,7,9,4520,0,51265841,0,"8,816786991"
Colombia,2020-03-02,2020-03-08,7,10,4534,0,51265841,0,"8,844095623"
Colombia,2020-03-09,2020-03-15,7,11,4457,0,51265841,0,"8,693898146"
Colombia,2020-03-16,2020-03-22,7,12,4499,2,51265841,"0,003901233182","8,775824042"
Colombia,2020-03-23,2020-03-29,7,13,4337,8,51265841,"0,01560493273","8,459824155"
Colombia,2020-03-30,2020-04-05,7,14,4190,25,51265841,"0,04876541477","8,173083516"
Colombia,2020-04-06,2020-04-12,7,15,4255,74,51265841,"0,1443456277","8,299873594"
Colombia,2020-04-13,2020-04-19,7,16,4355,70,51265841,"0,1365431614","8,494935253"
Colombia,2020-04-20,2020-04-26,7,17,4328,65,51265841,"0,1267900784","8,442268605"
Colombia,2020-04-27,2020-05-03,7,18,4263,96,51265841,"0,1872591927","8,315478527"
Colombia,2020-05-04,2020-05-10,7,19,4469,123,51265841,"0,2399258407","8,717305545"
Colombia,2020-05-11,2020-05-17,7,20,4579,111,51265841,"0,2165184416","8,93187337"
Colombia,2020-05-18,2020-05-24,7,21,4701,153,51265841,"0,2984443384","9,169848594"
Colombia,2020-05-25,2020-05-31,7,22,4738,212,51265841,"0,4135307173","9,242021408"
Colombia,2020-06-01,2020-06-07,7,23,5153,320,51265841,"0,6241973091","10,05152729"
Colombia,2020-06-08,2020-06-14,7,24,5338,408,51265841,"0,7958515691","10,41239136"
Colombia,2020-06-15,2020-06-21,7,25,5778,570,51265841,"1,111851457","11,27066266"
Colombia,2020-06-22,2020-06-28,7,26,6128,941,51265841,"1,835530212","11,95337847"
Colombia,2020-06-29,2020-07-05,7,27,6233,886,51265841,"1,7282463","12,15819321"
Colombia,2020-07-06,2020-07-12,7,28,6739,1243,51265841,"2,424616422","13,14520521"
Colombia,2020-07-13,2020-07-19,7,29,7313,1429,51265841,"2,787431108","14,26485913"
Colombia,2020-07-20,2020-07-26,7,30,7702,1789,51265841,"3,489653081","15,02364898"
Colombia,2020-07-27,2020-08-02,7,31,8070,2125,51265841,"4,145060256","15,74147589"
Colombia,2020-08-03,2020-08-09,7,32,7888,2192,51265841,"4,275751567","15,38646367"
Colombia,2020-08-10,2020-08-16,7,33,7648,2255,51265841,"4,398640412","14,91831569"
Colombia,2020-08-17,2020-08-23,7,34,7152,2219,51265841,"4,328418215","13,95080986"
Colombia,2020-08-24,2020-08-30,7,35,6798,2047,51265841,"3,992912162","13,26029158"
Colombia,2020-08-31,2020-09-06,7,36,6570,2049,51265841,"3,996813395","12,815551"
Colombia,2020-09-07,2020-09-13,7,37,6383,1512,51265841,"2,949332285","12,4507857"
Colombia,2020-09-14,2020-09-20,7,38,6240,1284,51265841,"2,504591703","12,17184753"
Colombia,2020-09-21,2020-09-27,7,39,6161,1280,51265841,"2,496789236","12,01774882"
Colombia,2020-09-28,2020-10-04,7,40,6019,1224,51265841,"2,387554707","11,74076126"
Colombia,2020-10-05,2020-10-11,7,41,6173,1122,51265841,"2,188591815","12,04115622"
Colombia,2020-10-12,2020-10-18,7,42,6190,1136,51265841,"2,215900447","12,0743167"
Colombia,2020-10-19,2020-10-25,7,43,6303,1184,51265841,"2,309530044","12,29473637"
Colombia,2020-10-26,2020-11-01,7,44,6080,1361,51265841,"2,65478918","11,85974887"
Colombia,2020-11-02,2020-11-08,7,45,6252,1276,51265841,"2,48898677","12,19525493"
Colombia,2020-11-09,2020-11-15,7,46,6119,1240,51265841,"2,418764573","11,93582292"
Colombia,2020-11-16,2020-11-22,7,47,6242,1256,51265841,"2,449974438","12,17574876"
Colombia,2020-11-23,2020-11-29,7,48,6266,1297,51265841,"2,529949718","12,22256356"
Colombia,2020-11-30,2020-12-06,7,49,6206,1224,51265841,"2,387554707","12,10552656"
Colombia,2020-12-07,2020-12-13,7,50,6640,1245,51265841,"2,428517656","12,95209416"
Colombia,2020-12-14,2020-12-20,7,51,6687,1422,51265841,"2,773776792","13,04377314"
Colombia,2020-12-21,2020-12-27,7,52,7203,1696,51265841,"3,308245738","14,0502913"
Colombia,2020-12-28,2021-01-03,7,53,7814,1794,51265841,"3,499406164","15,24211804"
Colombia,2021-01-04,2021-01-10,7,1,7964,2149,51265841,"4,191875054","15,53471053"
Colombia,2021-01-11,2021-01-17,7,2,8440,2517,51265841,"4,909701959","16,46320403"
Colombia,2021-01-18,2021-01-24,7,3,8479,2743,51265841,"5,350541309","16,53927807"
Colombia,2021-01-25,2021-01-31,7,4,7676,2609,51265841,"5,089158686","14,97293295"
Colombia,2021-02-01,2021-02-07,7,5,7029,2010,51265841,"3,920739348","13,71088402"
Colombia,2021-02-08,2021-02-14,7,6,6341,1612,51265841,"3,144393944","12,3688598"
Colombia,2021-02-15,2021-02-21,7,7,5915,1229,51265841,"2,39730779","11,53789714"
Colombia,2021-02-22,2021-02-28,7,8,5564,932,51265841,"1,817974663","10,85323071"
Colombia,2021-03-01,2021-03-07,7,9,5562,737,51265841,"1,437604427","10,84932948"
Colombia,2021-03-08,2021-03-14,7,10,5315,640,51265841,"1,248394618","10,36752718"
Colombia,2021-03-15,2021-03-21,7,11,5569,885,51265841,"1,726295683","10,86298379"
Colombia,2021-03-22,2021-03-28,7,12,5958,927,51265841,"1,80822158","11,62177365"
Colombia,2021-03-29,2021-04-04,7,13,6473,1139,51265841,"2,221752297","12,62634119"
Colombia,2021-04-05,2021-04-11,7,14,7210,1795,51265841,"3,501356781","14,06394562"
Colombia,2021-04-12,2021-04-18,7,15,8440,2439,51265841,"4,757553865","16,46320403"
Colombia,2021-04-19,2021-04-25,7,16,8775,3023,51265841,"5,896713954","17,11666058"
Colombia,2021-04-26,2021-05-02,7,17,8789,3126,51265841,"6,097627463","17,14396922"
Colombia,2021-05-03,2021-05-09,7,18,8882,3377,51265841,"6,587232227","17,32537656"
Colombia,2021-05-10,2021-05-16,7,19,8988,3446,51265841,"6,721824772","17,53214192"
Colombia,2021-05-17,2021-05-23,7,20,9058,3424,51265841,"6,678911207","17,66868508"
Colombia,2021-05-24,2021-05-30,7,21,9296,3558,51265841,"6,94029383","18,13293183"
Colombia,2021-05-31,2021-06-06,7,22,9767,3679,51265841,"7,176318438","19,05167224"
Colombia,2021-06-07,2021-06-13,7,23,10081,3817,51265841,"7,445503527","19,66416585"
Colombia,2021-06-14,2021-06-20,7,24,10451,4156,51265841,"8,106762552","20,38589399"
Colombia,2021-06-21,2021-06-27,7,25,10456,4744,51265841,"9,253725107","20,39564707"
Colombia,2021-06-28,2021-07-04,7,26,10240,4218,51265841,"8,22770078","19,97431389"
Colombia,2021-07-05,2021-07-11,7,27,9485,3930,213993441,"1,836504886","4,432378841"
Brazil,2015-01-01,2015-01-31,31,1,106695,0,213993441,0,"49,85900479"
Brazil,2015-02-01,2015-02-28,28,2,90612,0,213993441,0,"42,34335388"
Brazil,2015-03-01,2015-03-31,31,3,102473,0,213993441,0,"47,88604712"
Brazil,2015-04-01,2015-04-30,30,4,105114,0,213993441,0,"49,1201971"
Brazil,2015-05-01,2015-05-31,31,5,114042,0,213993441,0,"53,29228759"
Brazil,2015-06-01,2015-06-30,30,6,109240,0,213993441,0,"51,04829358"
Brazil,2015-07-01,2015-07-31,31,7,112975,0,213993441,0,"52,79367418"
Brazil,2015-08-01,2015-08-31,31,8,107510,0,213993441,0,"50,23985759"
Brazil,2015-09-01,2015-09-30,30,9,103152,0,213993441,0,"48,20334657"
Brazil,2015-10-01,2015-10-31,31,10,104756,0,213993441,0,"48,95290225"
Brazil,2015-11-01,2015-11-30,30,11,100873,0,213993441,0,"47,13836066"
Brazil,2015-12-01,2015-12-31,31,12,106733,0,213993441,0,"49,87676234"
Brazil,2016-01-01,2016-01-31,31,1,106199,0,213993441,0,"49,62722199"
Brazil,2016-02-01,2016-02-29,29,2,102818,0,213993441,0,"48,04726702"
Brazil,2016-03-01,2016-03-31,31,3,111631,0,213993441,0,"52,16561754"
Brazil,2016-04-01,2016-04-30,30,4,112127,0,213993441,0,"52,39740035"
Brazil,2016-05-01,2016-05-31,31,5,115315,0,213993441,0,"53,88716564"
Brazil,2016-06-01,2016-06-30,30,6,117216,0,213993441,0,"54,77551062"
Brazil,2016-07-01,2016-07-31,31,7,118151,0,213993441,0,"55,2124399"
Brazil,2016-08-01,2016-08-31,31,8,111120,0,213993441,0,"51,92682518"
Brazil,2016-09-01,2016-09-30,30,9,102873,0,213993441,0,"48,07296874"
Brazil,2016-10-01,2016-10-31,31,10,107472,0,213993441,0,"50,22210003"
Brazil,2016-11-01,2016-11-30,30,11,99625,0,213993441,0,"46,55516521"
Brazil,2016-12-01,2016-12-31,31,12,105227,0,213993441,0,"49,17300246"
Brazil,2017-01-01,2017-01-31,31,1,105899,0,213993441,0,"49,48703077"
Brazil,2017-02-01,2017-02-28,28,2,97082,0,213993441,0,"45,36681103"
Brazil,2017-03-01,2017-03-31,31,3,108850,0,213993441,0,"50,866045"
Brazil,2017-04-01,2017-04-30,30,4,107063,0,213993441,0,"50,03097268"
Brazil,2017-05-01,2017-05-31,31,5,114774,0,213993441,0,"53,63435415"
Brazil,2017-06-01,2017-06-30,30,6,114324,0,213993441,0,"53,42406733"
Brazil,2017-07-01,2017-07-31,31,7,122610,0,213993441,0,"57,29614862"
Brazil,2017-08-01,2017-08-31,31,8,114698,0,213993441,0,"53,59883904"
Brazil,2017-09-01,2017-09-30,30,9,107336,0,213993441,0,"50,15854668"
Brazil,2017-10-01,2017-10-31,31,10,109666,0,213993441,0,"51,2473651"
Brazil,2017-11-01,2017-11-30,30,11,102390,0,213993441,0,"47,84726089"
Brazil,2017-12-01,2017-12-31,31,12,107971,0,213993441,0,"50,45528475"
Brazil,2018-01-01,2018-01-31,31,1,106838,0,213993441,0,"49,92582927"
Brazil,2018-02-01,2018-02-28,28,2,94994,0,213993441,0,"44,39108019"
Brazil,2018-03-01,2018-03-31,31,3,109390,0,213993441,0,"51,11838918"
Brazil,2018-04-01,2018-04-30,30,4,107849,0,213993441,0,"50,39827366"
Brazil,2018-05-01,2018-05-31,31,5,115068,0,213993441,0,"53,77174154"
Brazil,2018-06-01,2018-06-30,30,6,116967,0,213993441,0,"54,65915191"
Brazil,2018-07-01,2018-07-31,31,7,119675,0,213993441,0,"55,92461126"
Brazil,2018-08-01,2018-08-31,31,8,115169,0,213993441,0,"53,81893924"
Brazil,2018-09-01,2018-09-30,30,9,108897,0,213993441,0,"50,88800829"
Brazil,2018-10-01,2018-10-31,31,10,107666,0,213993441,0,"50,31275702"
Brazil,2018-11-01,2018-11-30,30,11,103328,0,213993441,0,"48,28559208"
Brazil,2018-12-01,2018-12-31,31,12,110878,0,213993441,0,"51,8137376"
Brazil,2019-01-01,2019-01-31,31,1,110373,0,213993441,0,"51,57774906"
Brazil,2019-02-01,2019-02-28,28,2,97737,0,213993441,0,"45,67289518"
Brazil,2019-03-01,2019-03-31,31,3,109549,0,213993441,0,"51,19269053"
Brazil,2019-04-01,2019-04-30,30,4,110370,0,213993441,0,"51,57634715"
Brazil,2019-05-01,2019-05-31,31,5,118737,0,213993441,0,"55,48628007"
Brazil,2019-06-01,2019-06-30,30,6,118911,0,213993441,0,"55,56759097"
Brazil,2019-07-01,2019-07-31,31,7,124885,0,213993441,0,"58,35926532"
Brazil,2019-08-01,2019-08-31,31,8,118568,0,213993441,0,"55,40730568"
Brazil,2019-09-01,2019-09-30,30,9,112312,0,213993441,0,"52,4838516"
Brazil,2019-10-01,2019-10-31,31,10,111532,0,213993441,0,"52,11935444"
Brazil,2019-11-01,2019-11-30,30,11,105635,0,213993441,0,"49,36366251"
Brazil,2019-12-01,2019-12-31,31,12,111193,0,213993441,0,"51,96093837"
Brazil,2020-01-01,2020-01-31,31,1,113395,0,213993441,0,"52,98994187"
Brazil,2020-02-01,2020-02-29,29,2,106414,0,213993441,0,"49,72769235"
Brazil,2020-03-01,2020-03-31,31,3,120185,201,213993441,"0,0939281125","56,16293632"
Brazil,2020-04-01,2020-04-30,30,4,125923,5805,213993441,"2,712699965","58,84432692"
Brazil,2020-05-01,2020-05-31,31,5,156908,23308,213993441,"10,89192262","73,32374267"
Brazil,2020-06-01,2020-06-30,30,6,142885,30280,213993441,"14,1499664","66,77073808"
Brazil,2020-07-01,2020-07-31,31,7,147571,32881,213993441,"15,36542421","68,96052482"
Brazil,2020-08-01,2020-08-31,31,8,143383,28906,213993441,"13,50789065","67,00345549"
Brazil,2020-09-01,2020-09-30,30,9,128972,22571,213993441,"10,54751954","60,26913694"
Brazil,2020-10-01,2020-10-31,31,10,130493,15932,213993441,"7,445088002","60,97990639"
Brazil,2020-11-01,2020-11-30,30,11,124326,13236,213993441,"6,185236304","58,09804236"
Brazil,2020-12-01,2020-12-31,31,12,141190,21829,213993441,"10,20077994","65,97865773"
Brazil,2021-01-01,2021-01-31,31,1,147526,29555,213993441,"13,81117097","68,93949614"
Brazil,2021-02-01,2021-02-28,28,2,135290,30438,213993441,"14,22380044","63,22156388"
Brazil,2021-03-01,2021-03-31,31,3,205125,66573,213993441,"31,10983201","95,85574167"
Brazil,2021-04-01,2021-04-30,30,4,204893,82266,213993441,"38,44323434","95,74732713"
Brazil,2021-05-01,2021-05-31,31,5,178877,59010,213993441,"27,57561153","83,58994517"
Brazil,2021-06-01,2021-06-30,30,6,178844,55275,213993441,"25,83023094","83,57452414"
Brazil,2021-07-01,2021-07-31,31,7,162439,38304,213993441,"17,89961404","75,90840132"
Brazil,2021-08-01,2021-08-31,31,8,149206,24043,213993441,"11,23539109","69,72456693"
Brazil,2021-09-01,2021-09-30,30,9,129743,16336,#N/A,#N/A,#N/A
